product_id,appear_count,appear_pages,title,product_url
111573527,2,"5,10",Coolane Women's Fall Streetwear Fashion Casual Vintage Corduroy Textured Long Baggy Pants,https://sg.shein.com/Coolane-Women-s-Fall-Streetwear-Fashion-Casual-Vintage-Corduroy-Textured-Long-Baggy-Pants-p-111573527.html
78004158,2,"5,9","2pcs Women Casual Shorts, Suitable For Spring & Summer",https://sg.shein.com/2pcs-Women-Casual-Shorts-Suitable-For-Spring-Summer-p-78004158.html
350256396,2,"5,6","New Summer Women Simple Letter & Maple Leaf Sunset Print Round Neck Dark Grey Short Sleeve T-Shirt, Fashionable & Versatile, Suitable For Women's Casual Daily And Spring Vacation Tops",https://sg.shein.com/New-Summer-Women-Simple-Letter-Maple-Leaf-Sunset-Print-Round-Neck-Dark-Grey-Short-Sleeve-T-Shirt-Fashionable-Versatile-Suitable-For-Women-s-Casual-Daily-And-Spring-Vacation-Tops-p-350256396.html
450367868,2,"5,9","SHEIN EZwear Casual Minimalist Sports Style Jersey Graphic Print, Women's Sleeveless Racerback Camisole Suitable For Summer, Sports Season, Ball Games,Summer Top",https://sg.shein.com/SHEIN-EZwear-Casual-Minimalist-Sports-Style-Jersey-Graphic-Print-Women-s-Sleeveless-Racerback-Camisole-Suitable-For-Summer-Sports-Season-Ball-Games-Summer-Top-p-450367868.html
28012063,2,"5,9",SHEIN Unity Women'S Drawstring Wrinkle Design Cargo Pants Fall Cloth For Women,https://sg.shein.com/SHEIN-Unity-Women-S-Drawstring-Wrinkle-Design-Cargo-Pants-Fall-Cloth-For-Women-p-28012063.html
230149140,2,"5,6",Sweetra Women's Summer Solid Color Ruffle Hem Tie Waist Short Sleeve Blouse,https://sg.shein.com/Sweetra-Women-s-Summer-Solid-Color-Ruffle-Hem-Tie-Waist-Short-Sleeve-Blouse-p-230149140.html
233799002,2,"5,6","Aoqta Women's Sports Casual High-Waisted Wide-Leg Pants, Solid Color Tummy Control Butt Lifting Basic Sports Long Pants, Suitable For Yoga, Running, Training, Daily Wear",https://sg.shein.com/Aoqta-Women-s-Sports-Casual-High-Waisted-Wide-Leg-Pants-Solid-Color-Tummy-Control-Butt-Lifting-Basic-Sports-Long-Pants-Suitable-For-Yoga-Running-Training-Daily-Wear-p-233799002.html
32576666,2,"5,8","Poéselle Summer High-Waisted Pants Multi-Piece Set, Black + Khaki Wide Leg Pants High Waist Fold Pleated Wide Leg Pants, Black Pants, Loose Fit, Long Pants",https://sg.shein.com/Po-selle-Summer-High-Waisted-Pants-Multi-Piece-Set-Black-Khaki-Wide-Leg-Pants-High-Waist-Fold-Pleated-Wide-Leg-Pants-Black-Pants-Loose-Fit-Long-Pants-p-32576666.html
116784649,2,"5,6","GAOVOT Women's Sexy Backless Crop Top, Y2K Style Casual Camisole Summer",https://sg.shein.com/GAOVOT-Women-s-Sexy-Backless-Crop-Top-Y2K-Style-Casual-Camisole-Summer-p-116784649.html
75908221,2,"5,6","SHEIN EZwear 3pcs Women Casual Tight-Fitted Long Sleeve Round Neck T-Shirt Set, Suitable For Summer",https://sg.shein.com/SHEIN-EZwear-3pcs-Women-Casual-Tight-Fitted-Long-Sleeve-Round-Neck-T-Shirt-Set-Suitable-For-Summer-p-75908221.html
441345962,2,"5,6","Anyi Cute Women's Polka Dot Print Pleated Mini Skirt, Comfortable Fabric, Versatile For Commuting, Photography, Outing White",https://sg.shein.com/Anyi-Cute-Women-s-Polka-Dot-Print-Pleated-Mini-Skirt-Comfortable-Fabric-Versatile-For-Commuting-Photography-Outing-White-p-441345962.html
420508824,2,"6,9",Coolane Women's Summer Streetwear Casual Basic Daily Wear Graphics Striped Comfortable Baggy Low Rise Straight Pants Wide Leg Woman High Waist,https://sg.shein.com/Coolane-Women-s-Summer-Streetwear-Casual-Basic-Daily-Wear-Graphics-Striped-Comfortable-Baggy-Low-Rise-Straight-Pants-Wide-Leg-Woman-High-Waist-p-420508824.html
468450372,2,"6,9","Tseoso Women's 3-Pack Ribbed Camisole Tops With Built-In Padded Bra,White With Black Polka Dots,Royal Blue,Heather Gray,Summer Casual Everyday Tank Tops,Y2K",https://sg.shein.com/Tseoso-Women-s-3-Pack-Ribbed-Camisole-Tops-With-Built-In-Padded-Bra-White-With-Black-Polka-Dots-Royal-Blue-Heather-Gray-Summer-Casual-Everyday-Tank-Tops-Y2K-p-468450372.html
389793335,2,"6,9","Women's Summer New Letter Print Round Neck Short Sleeve T-Shirt, Casual Loose Versatile Top For Daily Wear",https://sg.shein.com/Women-s-Summer-New-Letter-Print-Round-Neck-Short-Sleeve-T-Shirt-Casual-Loose-Versatile-Top-For-Daily-Wear-p-389793335.html
456536763,2,"6,10","SHEIN EZwear Women's Striped Round Neck Short Sleeve Contrast Color Oversized T-Shirt,Beige Summer Casual School Top,Fashionable Elegant Y2K Style For Commute",https://sg.shein.com/SHEIN-EZwear-Women-s-Striped-Round-Neck-Short-Sleeve-Contrast-Color-Oversized-T-Shirt-Beige-Summer-Casual-School-Top-Fashionable-Elegant-Y2K-Style-For-Commute-p-456536763.html
352082325,2,"6,9","Elamini Women's Vintage Textured Relaxed Fit Low Waist Casual Pants, Slimming Solid Color Straight Leg Trousers, Versatile For Spring",https://sg.shein.com/Elamini-Women-s-Vintage-Textured-Relaxed-Fit-Low-Waist-Casual-Pants-Slimming-Solid-Color-Straight-Leg-Trousers-Versatile-For-Spring-p-352082325.html
378242119,2,"6,9","DAZY Women's Casual Daily Commute Simple Solid Color Stand Collar Short Sleeve Fitted Black T-Shirt, Summer",https://sg.shein.com/DAZY-Women-s-Casual-Daily-Commute-Simple-Solid-Color-Stand-Collar-Short-Sleeve-Fitted-Black-T-Shirt-Summer-p-378242119.html
85227956,2,"6,9",Sweet Girl Puff Sleeve Lace Trim Tie Waist Slim Fit White Blouse Summer,https://sg.shein.com/Sweet-Girl-Puff-Sleeve-Lace-Trim-Tie-Waist-Slim-Fit-White-Blouse-Summer-p-85227956.html
223438315,2,"6,9","Radiana Women's Minimalist High Waisted Wide Leg Pants,Black Business Casual Office Autumn Commuter Trousers,Oversized Pleated Brown Suit Pants Fall Clothes",https://sg.shein.com/Radiana-Women-s-Minimalist-High-Waisted-Wide-Leg-Pants-Black-Business-Casual-Office-Autumn-Commuter-Trousers-Oversized-Pleated-Brown-Suit-Pants-Fall-Clothes-p-223438315.html
449920846,2,"6,7","Es Trus Women's Summer Funny Graphic Tee, Streetwear Cartoon Portrait Letter Print, Comfortable Retro Basic Casual Commute Multipurpose Y2K Style Top, Regular Niche Punk Slim Fit Black Round Neck Short Sleeve Washed T-Shirt",https://sg.shein.com/Es-Trus-Women-s-Summer-Funny-Graphic-Tee-Streetwear-Cartoon-Portrait-Letter-Print-Comfortable-Retro-Basic-Casual-Commute-Multipurpose-Y2K-Style-Top-Regular-Niche-Punk-Slim-Fit-Black-Round-Neck-Short-Sleeve-Washed-T-Shirt-p-449920846.html
424603154,2,"6,7","Modern Filipiniana Blouse With Butterfly Sleeves, Women's Short Sleeve Cardigan Top For Daily Wear In Spring And Summer",https://sg.shein.com/Modern-Filipiniana-Blouse-With-Butterfly-Sleeves-Women-s-Short-Sleeve-Cardigan-Top-For-Daily-Wear-In-Spring-And-Summer-p-424603154.html
467235250,2,"6,7",Livesso Women's Asymmetric Hem Frill Trim Tube Top,https://sg.shein.com/Livesso-Women-s-Asymmetric-Hem-Frill-Trim-Tube-Top-p-467235250.html
468803068,2,"6,7","LYSMO Women's Striped Short Sleeve Single-Breasted Side Tie Waist Casual Shirt,Summer Top",https://sg.shein.com/LYSMO-Women-s-Striped-Short-Sleeve-Single-Breasted-Side-Tie-Waist-Casual-Shirt-Summer-Top-p-468803068.html
39283446,2,"7,8","Qadelle Women's Plain Strap Simple Camisole, Casual Daily Wear",https://sg.shein.com/Qadelle-Women-s-Plain-Strap-Simple-Camisole-Casual-Daily-Wear-p-39283446.html
42827379,2,"7,8","Draping Minimalist Design Office Pants, New European And American Fashion Straight-Leg Casual Loose Trousers, All Seasons Spring",https://sg.shein.com/Draping-Minimalist-Design-Office-Pants-New-European-And-American-Fashion-Straight-Leg-Casual-Loose-Trousers-All-Seasons-Spring-p-42827379.html
395330263,2,"7,8","Siren Gaze 2026 Women's Lace-Trimmed Camisole,Elegant Beige Summmer Vacation Milkmaid Top,Square Neck Crocheted Lace Trim Peplum Cami Spaghetti Strap",https://sg.shein.com/Siren-Gaze-2026-Women-s-Lace-Trimmed-Camisole-Elegant-Beige-Summmer-Vacation-Milkmaid-Top-Square-Neck-Crocheted-Lace-Trim-Peplum-Cami-Spaghetti-Strap-p-395330263.html
94866877,2,"7,8","Sweetra Women's Solid Color Casual Sleeveless Tank Top, Summer",https://sg.shein.com/Sweetra-Women-s-Solid-Color-Casual-Sleeveless-Tank-Top-Summer-p-94866877.html
440349112,2,"7,8","Women's Loose Fit White Short Sleeve T-Shirt, Summer New Design Sense Minimalist Casual Top Black",https://sg.shein.com/Women-s-Loose-Fit-White-Short-Sleeve-T-Shirt-Summer-New-Design-Sense-Minimalist-Casual-Top-Black-p-440349112.html
57267606,2,"7,8","SHEIN EZwear 4pcs Women Tight-Fitting Cropped Casual Camisole Tank Tops, Suitable For Summer Back To School",https://sg.shein.com/SHEIN-EZwear-4pcs-Women-Tight-Fitting-Cropped-Casual-Camisole-Tank-Tops-Suitable-For-Summer-Back-To-School-p-57267606.html
51551965,2,"7,8",Sweetra Women's Solid Color Wide Strap Casual Slim Fit Tank Top,https://sg.shein.com/Sweetra-Women-s-Solid-Color-Wide-Strap-Casual-Slim-Fit-Tank-Top-p-51551965.html
105936677,2,"7,8","Sweetra Women's Casual Solid Color Camisole Top, Versatile For Summer",https://sg.shein.com/Sweetra-Women-s-Casual-Solid-Color-Camisole-Top-Versatile-For-Summer-p-105936677.html
208643065,2,"7,9","Sweetra Women's Casual Versatile Tank Top, Summer Graphic Cheetah Print Tees Women Tops",https://sg.shein.com/Sweetra-Women-s-Casual-Versatile-Tank-Top-Summer-Graphic-Cheetah-Print-Tees-Women-Tops-p-208643065.html
307971017,2,"7,8","Sweetra Women's Vintage Elegant Jacquard Pleated Wide Leg Pants, Autumn/Winter",https://sg.shein.com/Sweetra-Women-s-Vintage-Elegant-Jacquard-Pleated-Wide-Leg-Pants-Autumn-Winter-p-307971017.html
74403544,2,"7,8","Sweetra Women's Vintage Elegant Color Woven Jacquard Pleated Wide Leg Pants, For Autumn/Winter Fall Cloth For Women",https://sg.shein.com/Sweetra-Women-s-Vintage-Elegant-Color-Woven-Jacquard-Pleated-Wide-Leg-Pants-For-Autumn-Winter-Fall-Cloth-For-Women-p-74403544.html
447979970,2,"7,8",SHEIN PETITE Women's Solid Color Tie Waist Wide Leg Loose Casual Versatile Pants,https://sg.shein.com/SHEIN-PETITE-Women-s-Solid-Color-Tie-Waist-Wide-Leg-Loose-Casual-Versatile-Pants-p-447979970.html
208827936,2,"7,8","Vela Rue Minimalist Design Jumpsuit, Thin Solid Color Suit Pants With Zipper & Hook Closure, Flared Leg Slimming Trousers, Fashion All Season Spring",https://sg.shein.com/Vela-Rue-Minimalist-Design-Jumpsuit-Thin-Solid-Color-Suit-Pants-With-Zipper-Hook-Closure-Flared-Leg-Slimming-Trousers-Fashion-All-Season-Spring-p-208827936.html
34628601,2,"8,9",Dazy Designer Women's Fashionable Loose Fit Solid Color Shorts With Drawstring Waist Design Summer Sweater Shorts,https://sg.shein.com/Dazy-Designer-Women-s-Fashionable-Loose-Fit-Solid-Color-Shorts-With-Drawstring-Waist-Design-Summer-Sweater-Shorts-p-34628601.html
402289362,2,"8,9","DAZY Women's Business Casual Striped Wide Leg Pants, Suitable For Commuting And Daily Wear",https://sg.shein.com/DAZY-Women-s-Business-Casual-Striped-Wide-Leg-Pants-Suitable-For-Commuting-And-Daily-Wear-p-402289362.html
254270176,2,"8,9","Vela Rue Minimalist Design Pants, Hook & Zipper Closure, Thin Solid Green Straight Leg Trousers, Flattering Wide Leg, Fashionable All Season Spring",https://sg.shein.com/Vela-Rue-Minimalist-Design-Pants-Hook-Zipper-Closure-Thin-Solid-Green-Straight-Leg-Trousers-Flattering-Wide-Leg-Fashionable-All-Season-Spring-p-254270176.html
35474738,2,"8,10",SHEIN PETITE Ladies' Plain & Simple Daily Wear Long Pants Fall Cloth For Women,https://sg.shein.com/SHEIN-PETITE-Ladies-Plain-Simple-Daily-Wear-Long-Pants-Fall-Cloth-For-Women-p-35474738.html
438194289,2,"8,9",Women's Satin Lace Trim Spaghetti Strap Cami Top - Alluring Side Slit Khaki Summer Camisole Casual,https://sg.shein.com/Women-s-Satin-Lace-Trim-Spaghetti-Strap-Cami-Top-Alluring-Side-Slit-Khaki-Summer-Camisole-Casual-p-438194289.html
446958294,2,"8,9","Fitted Cropped Round Neck Short Sleeve Baby Tee, American Y2K Sexy Basic Midriff-Baring T-Shirt Casual Red Summer",https://sg.shein.com/Fitted-Cropped-Round-Neck-Short-Sleeve-Baby-Tee-American-Y2K-Sexy-Basic-Midriff-Baring-T-Shirt-Casual-Red-Summer-p-446958294.html
350806443,2,"8,9","Franclia Fashionable Casual Commute Versatile Textured Soft Fabric High Waist Slit Gray Women Shorts/Skirt/Culottes/Hot Pants, Spring/Autumn",https://sg.shein.com/Franclia-Fashionable-Casual-Commute-Versatile-Textured-Soft-Fabric-High-Waist-Slit-Gray-Women-Shorts-Skirt-Culottes-Hot-Pants-Spring-Autumn-p-350806443.html
317342804,2,"8,9","Franclia Women's High Waist Grey Summer Modest Office Skirt Shorts,A-Line Split Hem Textured Soft Fabric Skorts,Fashionable Casual Commute Versatile Clothing",https://sg.shein.com/Franclia-Women-s-High-Waist-Grey-Summer-Modest-Office-Skirt-Shorts-A-Line-Split-Hem-Textured-Soft-Fabric-Skorts-Fashionable-Casual-Commute-Versatile-Clothing-p-317342804.html
30478485,2,"9,10",DAZY Ladies' Elastic Drawstring Shorts Summer,https://sg.shein.com/DAZY-Ladies-Elastic-Drawstring-Shorts-Summer-p-30478485.html
414858498,2,"9,10","Women's Loose Round Neck Tee With Letter Print. Casual Holiday Style, Comfy For Daily And Vacation Wear.",https://sg.shein.com/Women-s-Loose-Round-Neck-Tee-With-Letter-Print-Casual-Holiday-Style-Comfy-For-Daily-And-Vacation-Wear-p-414858498.html
448923269,2,"9,10","Comfortcana Women's 3pcs Summer Cute Pink Check Shorts Set,Drawstring Waist Pleated Plaid Casual Outfit For Girls,Versatile Beach Picnic Vacation Wear,Y2k Style",https://sg.shein.com/Comfortcana-Women-s-3pcs-Summer-Cute-Pink-Check-Shorts-Set-Drawstring-Waist-Pleated-Plaid-Casual-Outfit-For-Girls-Versatile-Beach-Picnic-Vacation-Wear-Y2k-Style-p-448923269.html
110131255,2,"9,10","Sweetra Women Casual Ruched Square Neck Camisole Top, Summer",https://sg.shein.com/Sweetra-Women-Casual-Ruched-Square-Neck-Camisole-Top-Summer-p-110131255.html
454488086,2,"9,10","Sweetra Women's Casual Pleated Square Neck Camisole, Summer",https://sg.shein.com/Sweetra-Women-s-Casual-Pleated-Square-Neck-Camisole-Summer-p-454488086.html
319724101,2,"9,10","Sweetra 2pcs Women Casual Scoop Neck Knit Tank Top Set, Apricot And Coffee Brown, Autumn",https://sg.shein.com/Sweetra-2pcs-Women-Casual-Scoop-Neck-Knit-Tank-Top-Set-Apricot-And-Coffee-Brown-Autumn-p-319724101.html
