product_id,title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag
383813000,"2pcs/Set Striped Camisole V-Neck Sleeveless Top + Wide Leg Pants Set, Suitable For Vacation, Valentine's Day, Beach, Graduation, Summer Elegant",S$2.60,https://sg.shein.com/2pcs-Set-Striped-Camisole-V-Neck-Sleeveless-Top-Wide-Leg-Pants-Set-Suitable-For-Vacation-Valentine-s-Day-Beach-Graduation-Summer-Elegant-p-383813000.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_383813000%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/05/06/43/1778052987fd9626b87f690ab18970d26243a6830c_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,Save S$2.60
440258053,Rovax Women's Casual Bear Print Pants,S$12.99,https://sg.shein.com/Rovax-Women-s-Casual-Bear-Print-Pants-p-440258053.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_440258053%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/17/3c/1776417238b2dbd9995cdd02d0c2a663b8744acf25_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,
82997683,"Pure White English Text Print Mid-Length T-Shirt For Women, Stylish Graphic Tee Undershirt #3333 Casual Summer",S$5.81,https://sg.shein.com/Pure-White-English-Text-Print-Mid-Length-T-Shirt-For-Women-Stylish-Graphic-Tee-Undershirt-3333-Casual-Summer-p-82997683.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_82997683%7C0-2,https://img.ltwebstatic.com/v4/p/spmp/2025/06/12/58/17497241240060e471dfa7d8e2a1c23c1eef5afed5_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,-3%,,,100+ sold
450485113,"SHEIN Navy Blue Summer Casual Plus Size Top For Women,Flowers Patten Graphic Tee,Women's Beach Tank Top,Vacation Holiday Beach Outfit,Y2k T-Shirt,Gift",S$7.49,https://sg.shein.com/SHEIN-Navy-Blue-Summer-Casual-Plus-Size-Top-For-Women-Flowers-Patten-Graphic-Tee-Women-s-Beach-Tank-Top-Vacation-Holiday-Beach-Outfit-Y2k-T-Shirt-Gift-p-450485113.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_450485113%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/23/df/1776938274e3d0d28593c324241502a911a6ee63c1_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,
442871320,"Women's Loose White Woven Fabric Drop Shoulder Short Sleeve Top, Perfect For Summer Bohemian Style.",S$8.49,https://sg.shein.com/Women-s-Loose-White-Woven-Fabric-Drop-Shoulder-Short-Sleeve-Top-Perfect-For-Summer-Bohemian-Style-p-442871320.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_442871320%7C0-2,https://img.ltwebstatic.com/v4/j/spmp/2026/04/11/ca/177590727624e30811691d4b0ddd7931293aae8166_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,
449372345,SHEIN PETITE Women's Casual Versatile Solid Color Wide Leg Pants,S$12.99,https://sg.shein.com/SHEIN-PETITE-Women-s-Casual-Versatile-Solid-Color-Wide-Leg-Pants-p-449372345.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_449372345%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/21/6d/1776756877527ea21f80e6272b8c03b8367123f2ba_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,NEW
456205791,"Resyla Women's Blue Colorful Diamond-Filled Round-Neck Short-Sleeved T-Shirt,90s Themed Party Night Slim Casual Summer Style Tianku Heavy Industry T-Shirt",S$6.99,https://sg.shein.com/Resyla-Women-s-Blue-Colorful-Diamond-Filled-Round-Neck-Short-Sleeved-T-Shirt-90s-Themed-Party-Night-Slim-Casual-Summer-Style-Tianku-Heavy-Industry-T-Shirt-p-456205791.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_456205791%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/04/28/10/17773673536afc4a63bda892efc3fdbd91853f4701_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,,,,
39588536,"Flirla Women's Button-Down Short-Sleeved Striped Design Slim Fit Everyday Shirt,Short Sleeve Tops",S$11.99,https://sg.shein.com/Flirla-Women-s-Button-Down-Short-Sleeved-Striped-Design-Slim-Fit-Everyday-Shirt-Short-Sleeve-Tops-p-39588536.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_39588536%7C0-2,https://img.ltwebstatic.com/images3_pi/2024/11/20/5b/17320965526424eaa48617d31e7fb5381d50cab673_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,-4%,(1000+),,300+ sold
49943528,"Sweetra Vintage Elegant Jacquard Pleated Wide-Leg Pants For Women, Autumn/Winter Fall Cloth For Women",S$15.19,https://sg.shein.com/Sweetra-Vintage-Elegant-Jacquard-Pleated-Wide-Leg-Pants-For-Women-Autumn-Winter-Fall-Cloth-For-Women-p-49943528.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_49943528%7C0-2,https://img.ltwebstatic.com/images3_pi/2024/12/09/5f/17337410338e67b16a460fce2c4d880ccc0a2dd73c_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,-5%,(1000+),,400+ sold
166053086,"Franclia Women's Casual Minimalist Collared Batwing Sleeve Shirt, Summer",S$10.55,https://sg.shein.com/Franclia-Women-s-Casual-Minimalist-Collared-Batwing-Sleeve-Shirt-Summer-p-166053086.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_166053086%7C0-2,https://img.ltwebstatic.com/v4/j/pi/2026/01/30/e4/17697456793f1ecb9961af47a6d780dae00b54f794_thumbnail_600x.webp,2026-05-31T14:20:17+08:00,,-4%,,,300+ sold
