product_id,source_page,appear_count,appear_pages,title,price,product_url,image_url,crawl_time,original_price,discount,rating,review_count,sales_tag,product_url_original,product_url_clean,url_query_removed,removed_query_keys,has_risk_marker,risk_marker_keywords,url_product_id,product_id_match
132708081,3,1,3,Coolane Women's Summer/All-Season Country Concert Going Out Beach Boho Basic Minimalist Washed 100% Cotton Curved Hem Pants,S$16.49,https://sg.shein.com/Coolane-Women-s-Summer-All-Season-Country-Concert-Going-Out-Beach-Boho-Basic-Minimalist-Washed-100-Cotton-Curved-Hem-Pants-p-132708081.html,https://img.ltwebstatic.com/v4/j/pi/2025/07/22/9f/17531679964c05fd06f88a9f0e0f18dfc2554372b4_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,00%,,,27.9k+ sold,https://sg.shein.com/Coolane-Women-s-Summer-All-Season-Country-Concert-Going-Out-Beach-Boho-Basic-Minimalist-Washed-100-Cotton-Curved-Hem-Pants-p-132708081.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_132708081%7C0-2,https://sg.shein.com/Coolane-Women-s-Summer-All-Season-Country-Concert-Going-Out-Beach-Boho-Basic-Minimalist-Washed-100-Cotton-Curved-Hem-Pants-p-132708081.html,True,"mallCode,pageListType,detailBusinessFrom",False,,132708081,True
70295140,3,1,3,"SHEIN Clasi Women's Solid Color Fashion Pants, Suitable For Summer Fall Cloth For Women",S$13.99,https://sg.shein.com/SHEIN-Clasi-Women-s-Solid-Color-Fashion-Pants-Suitable-For-Summer-Fall-Cloth-For-Women-p-70295140.html,https://img.ltwebstatic.com/v4/j/pi/2025/11/27/d0/1764231297392fb5a368d57c6c0ec4bc1f4359d271_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,13.8k+ sold,https://sg.shein.com/SHEIN-Clasi-Women-s-Solid-Color-Fashion-Pants-Suitable-For-Summer-Fall-Cloth-For-Women-p-70295140.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_70295140%7C0-2,https://sg.shein.com/SHEIN-Clasi-Women-s-Solid-Color-Fashion-Pants-Suitable-For-Summer-Fall-Cloth-For-Women-p-70295140.html,True,"mallCode,pageListType,detailBusinessFrom",False,,70295140,True
149300545,3,2,"3,4","INAWLY Women's Casual Versatile Pleated Waist Fitted Cowgirl Embroidered Short Sleeve T-Shirt, Suitable For Summer",S$0.60,https://sg.shein.com/INAWLY-Women-s-Casual-Versatile-Pleated-Waist-Fitted-Cowgirl-Embroidered-Short-Sleeve-T-Shirt-Suitable-For-Summer-p-149300545.html,https://img.ltwebstatic.com/v4/j/pi/2025/08/14/61/1755132162f082a844f425560e85c23a823fab6413_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,SAVE S$0.60,https://sg.shein.com/INAWLY-Women-s-Casual-Versatile-Pleated-Waist-Fitted-Cowgirl-Embroidered-Short-Sleeve-T-Shirt-Suitable-For-Summer-p-149300545.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_149300545%7C0-2,https://sg.shein.com/INAWLY-Women-s-Casual-Versatile-Pleated-Waist-Fitted-Cowgirl-Embroidered-Short-Sleeve-T-Shirt-Suitable-For-Summer-p-149300545.html,True,"mallCode,pageListType,detailBusinessFrom",False,,149300545,True
441325004,3,1,3,"Franclia French-Style Loose Batwing Sleeve Navy And White Striped Women's Shirt,Summer Short-Sleeved Collared Top,Casual Vacation Beach Cover-Up,Business Wear",S$10.99,https://sg.shein.com/Franclia-French-Style-Loose-Batwing-Sleeve-Navy-And-White-Striped-Women-s-Shirt-Summer-Short-Sleeved-Collared-Top-Casual-Vacation-Beach-Cover-Up-Business-Wear-p-441325004.html,https://img.ltwebstatic.com/v4/j/pi/2026/04/21/92/17767611129d14d256d71a6a0170668cb200958747_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,3.3k+ sold,https://sg.shein.com/Franclia-French-Style-Loose-Batwing-Sleeve-Navy-And-White-Striped-Women-s-Shirt-Summer-Short-Sleeved-Collared-Top-Casual-Vacation-Beach-Cover-Up-Business-Wear-p-441325004.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_441325004%7C0-2,https://sg.shein.com/Franclia-French-Style-Loose-Batwing-Sleeve-Navy-And-White-Striped-Women-s-Shirt-Summer-Short-Sleeved-Collared-Top-Casual-Vacation-Beach-Cover-Up-Business-Wear-p-441325004.html,True,"mallCode,pageListType,detailBusinessFrom",False,,441325004,True
254423841,3,2,"3,6",Sweetra Petite Petite Series Women's Commuter Minimalist Knit Elastic Textured Fabric Metal Decor Waist Slimming Trousers,S$13.99,https://sg.shein.com/Sweetra-Petite-Petite-Series-Women-s-Commuter-Minimalist-Knit-Elastic-Textured-Fabric-Metal-Decor-Waist-Slimming-Trousers-p-254423841.html,https://img.ltwebstatic.com/v4/j/pi/2025/10/31/2c/17618889122397c1ee8784027f253b9b2a0fd2ad19_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,550 sold,https://sg.shein.com/Sweetra-Petite-Petite-Series-Women-s-Commuter-Minimalist-Knit-Elastic-Textured-Fabric-Metal-Decor-Waist-Slimming-Trousers-p-254423841.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_254423841%7C0-2,https://sg.shein.com/Sweetra-Petite-Petite-Series-Women-s-Commuter-Minimalist-Knit-Elastic-Textured-Fabric-Metal-Decor-Waist-Slimming-Trousers-p-254423841.html,True,"mallCode,pageListType,detailBusinessFrom",False,,254423841,True
67662855,3,1,3,"Glimmora Women's Solid Color Round Neck Short Sleeve T-Shirt Top, Fashionable For Summer",S$22.99,https://sg.shein.com/Glimmora-Women-s-Solid-Color-Round-Neck-Short-Sleeve-T-Shirt-Top-Fashionable-For-Summer-p-67662855.html,https://img.ltwebstatic.com/v4/j/pi/2025/04/15/44/1744711746878174c462e204acb50327fc90bd0a93_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,9.7k+ sold,https://sg.shein.com/Glimmora-Women-s-Solid-Color-Round-Neck-Short-Sleeve-T-Shirt-Top-Fashionable-For-Summer-p-67662855.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_67662855%7C0-2,https://sg.shein.com/Glimmora-Women-s-Solid-Color-Round-Neck-Short-Sleeve-T-Shirt-Top-Fashionable-For-Summer-p-67662855.html,True,"mallCode,pageListType,detailBusinessFrom",False,,67662855,True
443430994,3,1,3,Women's Fashionable High-Waisted Straight Leg Casual Pants Black,S$13.48,https://sg.shein.com/Women-s-Fashionable-High-Waisted-Straight-Leg-Casual-Pants-Black-p-443430994.html,https://img.ltwebstatic.com/v4/j/spmp/2026/05/16/8d/1778920129aaadd1aa4da094452eddc4d548ab0b6a_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,-13%,,,16.8k+ sold,https://sg.shein.com/Women-s-Fashionable-High-Waisted-Straight-Leg-Casual-Pants-Black-p-443430994.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_443430994%7C0-2,https://sg.shein.com/Women-s-Fashionable-High-Waisted-Straight-Leg-Casual-Pants-Black-p-443430994.html,True,"mallCode,pageListType,detailBusinessFrom",False,,443430994,True
76715170,3,1,3,"INAWLY Women Round Neck Short Sleeve T-Shirt, Fashionable For Summer",S$7.49,https://sg.shein.com/INAWLY-Women-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-For-Summer-p-76715170.html,https://img.ltwebstatic.com/v4/j/pi/2025/05/21/9c/1747795873e08b0100ef42ee1c51c7adbd516c8e3a_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,5.9k+ sold,https://sg.shein.com/INAWLY-Women-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-For-Summer-p-76715170.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_76715170%7C0-2,https://sg.shein.com/INAWLY-Women-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-For-Summer-p-76715170.html,True,"mallCode,pageListType,detailBusinessFrom",False,,76715170,True
28521103,3,1,3,Sweetra Women's Solid Color Stand Collar T-Shirt,S$1.50,https://sg.shein.com/Sweetra-Women-s-Solid-Color-Stand-Collar-T-Shirt-p-28521103.html,https://img.ltwebstatic.com/images3_pi/2024/01/03/73/17042638339503458f0ef1a327d1548e9317d6cb1e_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,SAVE S$1.50,https://sg.shein.com/Sweetra-Women-s-Solid-Color-Stand-Collar-T-Shirt-p-28521103.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_28521103%7C0-2,https://sg.shein.com/Sweetra-Women-s-Solid-Color-Stand-Collar-T-Shirt-p-28521103.html,True,"mallCode,pageListType,detailBusinessFrom",False,,28521103,True
28014309,3,2,"3,5","Dazy Star Solid Color Ribbed Knit Short Sleeve T-Shirt,Crop Tops Women",S$1.17,https://sg.shein.com/Dazy-Star-Solid-Color-Ribbed-Knit-Short-Sleeve-T-Shirt-Crop-Tops-Women-p-28014309.html,https://img.ltwebstatic.com/images3_pi/2025/02/19/67/1739948637b79605c486c7e6656f0e97378e052bc4_thumbnail_600x.webp,2026-06-02T16:22:59+08:00,,,,,SAVE S$1.17,https://sg.shein.com/Dazy-Star-Solid-Color-Ribbed-Knit-Short-Sleeve-T-Shirt-Crop-Tops-Women-p-28014309.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_28014309%7C0-2,https://sg.shein.com/Dazy-Star-Solid-Color-Ribbed-Knit-Short-Sleeve-T-Shirt-Crop-Tops-Women-p-28014309.html,True,"mallCode,pageListType,detailBusinessFrom",False,,28014309,True
12712906,3,1,3,DAZY High Waist Slant Pockets Tailored Shorts Summer,S$1.82,https://sg.shein.com/DAZY-High-Waist-Slant-Pockets-Tailored-Shorts-Summer-p-12712906.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,SAVE S$1.82,https://sg.shein.com/DAZY-High-Waist-Slant-Pockets-Tailored-Shorts-Summer-p-12712906.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_12712906%7C0-2,https://sg.shein.com/DAZY-High-Waist-Slant-Pockets-Tailored-Shorts-Summer-p-12712906.html,True,"mallCode,pageListType,detailBusinessFrom",False,,12712906,True
17447414,3,1,3,High Waist Wide Leg Jeans,S$26.99,https://sg.shein.com/High-Waist-Wide-Leg-Jeans-p-17447414.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,8.2k+ sold,https://sg.shein.com/High-Waist-Wide-Leg-Jeans-p-17447414.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_17447414%7C0-2,https://sg.shein.com/High-Waist-Wide-Leg-Jeans-p-17447414.html,True,"mallCode,pageListType,detailBusinessFrom",False,,17447414,True
394948737,3,1,3,Franclia Stylish Apricot Sleeveless Ruched Blouse For Women Elegant Halter Neck Design,S$7.49,https://sg.shein.com/Franclia-Stylish-Apricot-Sleeveless-Ruched-Blouse-For-Women-Elegant-Halter-Neck-Design-p-394948737.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,12.3k+ sold,https://sg.shein.com/Franclia-Stylish-Apricot-Sleeveless-Ruched-Blouse-For-Women-Elegant-Halter-Neck-Design-p-394948737.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_394948737%7C0-2,https://sg.shein.com/Franclia-Stylish-Apricot-Sleeveless-Ruched-Blouse-For-Women-Elegant-Halter-Neck-Design-p-394948737.html,True,"mallCode,pageListType,detailBusinessFrom",False,,394948737,True
37980582,3,1,3,SHEIN ICON Women's Casual Straight Leg Jeans For Daily Wear,S$26.99,https://sg.shein.com/SHEIN-ICON-Women-s-Casual-Straight-Leg-Jeans-For-Daily-Wear-p-37980582.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,23k+ sold,https://sg.shein.com/SHEIN-ICON-Women-s-Casual-Straight-Leg-Jeans-For-Daily-Wear-p-37980582.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_37980582%7C0-2,https://sg.shein.com/SHEIN-ICON-Women-s-Casual-Straight-Leg-Jeans-For-Daily-Wear-p-37980582.html,True,"mallCode,pageListType,detailBusinessFrom",False,,37980582,True
158508192,3,1,3,"Aloruh Women's Dark Brown Seksi Chic Halter Neck Dress,Summmer Ruffled Hem Solid Color Elegant Party Dresses For Women,Bar Party Vacation Outfits,Commuter",S$17.99,https://sg.shein.com/Aloruh-Women-s-Dark-Brown-Seksi-Chic-Halter-Neck-Dress-Summmer-Ruffled-Hem-Solid-Color-Elegant-Party-Dresses-For-Women-Bar-Party-Vacation-Outfits-Commuter-p-158508192.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,38.8k+ sold,https://sg.shein.com/Aloruh-Women-s-Dark-Brown-Seksi-Chic-Halter-Neck-Dress-Summmer-Ruffled-Hem-Solid-Color-Elegant-Party-Dresses-For-Women-Bar-Party-Vacation-Outfits-Commuter-p-158508192.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_158508192%7C0-2,https://sg.shein.com/Aloruh-Women-s-Dark-Brown-Seksi-Chic-Halter-Neck-Dress-Summmer-Ruffled-Hem-Solid-Color-Elegant-Party-Dresses-For-Women-Bar-Party-Vacation-Outfits-Commuter-p-158508192.html,True,"mallCode,pageListType,detailBusinessFrom",False,,158508192,True
63014595,3,1,3,SHEIN Tall Women's Solid Color Casual V-Neck Sleeveless Cardigan Top,S$1.56,https://sg.shein.com/SHEIN-Tall-Women-s-Solid-Color-Casual-V-Neck-Sleeveless-Cardigan-Top-p-63014595.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,SAVE S$1.56,https://sg.shein.com/SHEIN-Tall-Women-s-Solid-Color-Casual-V-Neck-Sleeveless-Cardigan-Top-p-63014595.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_63014595%7C0-2,https://sg.shein.com/SHEIN-Tall-Women-s-Solid-Color-Casual-V-Neck-Sleeveless-Cardigan-Top-p-63014595.html,True,"mallCode,pageListType,detailBusinessFrom",False,,63014595,True
38235874,3,3,"3,5,10","EMERY ROSE 's Women's Summer Casual Crew Neck Short Sleeve T-Shirt Tops,Solid Color Black And White Basics Everyday For Work Office, Party",S$11.99,https://sg.shein.com/EMERY-ROSE-s-Women-s-Summer-Casual-Crew-Neck-Short-Sleeve-T-Shirt-Tops-Solid-Color-Black-And-White-Basics-Everyday-For-Work-Office-Party-p-38235874.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,12.6k+ sold,https://sg.shein.com/EMERY-ROSE-s-Women-s-Summer-Casual-Crew-Neck-Short-Sleeve-T-Shirt-Tops-Solid-Color-Black-And-White-Basics-Everyday-For-Work-Office-Party-p-38235874.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_38235874%7C0-2,https://sg.shein.com/EMERY-ROSE-s-Women-s-Summer-Casual-Crew-Neck-Short-Sleeve-T-Shirt-Tops-Solid-Color-Black-And-White-Basics-Everyday-For-Work-Office-Party-p-38235874.html,True,"mallCode,pageListType,detailBusinessFrom",False,,38235874,True
454307922,3,1,3,"Slogan ""Not Today"" Graphic T-Shirt, Attitude-Filled Phrase Print Tee, Casual Anti-Emotion Aesthetic Short Sleeve, Bold Statement Top Black Summer",S$0.36,https://sg.shein.com/Slogan-Not-Today-Graphic-T-Shirt-Attitude-Filled-Phrase-Print-Tee-Casual-Anti-Emotion-Aesthetic-Short-Sleeve-Bold-Statement-Top-Black-Summer-p-454307922.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,SAVE S$0.36,https://sg.shein.com/Slogan-Not-Today-Graphic-T-Shirt-Attitude-Filled-Phrase-Print-Tee-Casual-Anti-Emotion-Aesthetic-Short-Sleeve-Bold-Statement-Top-Black-Summer-p-454307922.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_454307922%7C0-2,https://sg.shein.com/Slogan-Not-Today-Graphic-T-Shirt-Attitude-Filled-Phrase-Print-Tee-Casual-Anti-Emotion-Aesthetic-Short-Sleeve-Bold-Statement-Top-Black-Summer-p-454307922.html,True,"mallCode,pageListType,detailBusinessFrom",False,,454307922,True
429469295,3,1,3,"Unisex Loose Fit Round Neck Short Sleeve T-Shirt, Minimalist Brain And Soul Balance Graphic Design, American Vintage Minimalist Style Summer",S$0.90,https://sg.shein.com/Unisex-Loose-Fit-Round-Neck-Short-Sleeve-T-Shirt-Minimalist-Brain-And-Soul-Balance-Graphic-Design-American-Vintage-Minimalist-Style-Summer-p-429469295.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,SAVE S$0.90,https://sg.shein.com/Unisex-Loose-Fit-Round-Neck-Short-Sleeve-T-Shirt-Minimalist-Brain-And-Soul-Balance-Graphic-Design-American-Vintage-Minimalist-Style-Summer-p-429469295.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_429469295%7C0-2,https://sg.shein.com/Unisex-Loose-Fit-Round-Neck-Short-Sleeve-T-Shirt-Minimalist-Brain-And-Soul-Balance-Graphic-Design-American-Vintage-Minimalist-Style-Summer-p-429469295.html,True,"mallCode,pageListType,detailBusinessFrom",False,,429469295,True
230189325,3,1,3,"Solid Color High Waist Straight Leg Pants, Minimalist Sports Sweatpants, Versatile Elastic Waist Drawstring Wide Leg Casual Trousers, All Season Black Spring",S$11.49,https://sg.shein.com/Solid-Color-High-Waist-Straight-Leg-Pants-Minimalist-Sports-Sweatpants-Versatile-Elastic-Waist-Drawstring-Wide-Leg-Casual-Trousers-All-Season-Black-Spring-p-230189325.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,-8%,,,13.7k+ sold,https://sg.shein.com/Solid-Color-High-Waist-Straight-Leg-Pants-Minimalist-Sports-Sweatpants-Versatile-Elastic-Waist-Drawstring-Wide-Leg-Casual-Trousers-All-Season-Black-Spring-p-230189325.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_230189325%7C0-2,https://sg.shein.com/Solid-Color-High-Waist-Straight-Leg-Pants-Minimalist-Sports-Sweatpants-Versatile-Elastic-Waist-Drawstring-Wide-Leg-Casual-Trousers-All-Season-Black-Spring-p-230189325.html,True,"mallCode,pageListType,detailBusinessFrom",False,,230189325,True
44372033,3,1,3,Chiquease White Flowy Slim Fit Casual Straight Leg 7/8 Pants Fall Cloth For Women,S$1.43,https://sg.shein.com/Chiquease-White-Flowy-Slim-Fit-Casual-Straight-Leg-7-8-Pants-Fall-Cloth-For-Women-p-44372033.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,SAVE S$1.43,https://sg.shein.com/Chiquease-White-Flowy-Slim-Fit-Casual-Straight-Leg-7-8-Pants-Fall-Cloth-For-Women-p-44372033.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_44372033%7C0-2,https://sg.shein.com/Chiquease-White-Flowy-Slim-Fit-Casual-Straight-Leg-7-8-Pants-Fall-Cloth-For-Women-p-44372033.html,True,"mallCode,pageListType,detailBusinessFrom",False,,44372033,True
98647508,3,1,3,SHEIN BASICS 4pcs/Set Casual Solid Color Knit Crew Neck Short Sleeve Form-Fitting Women Bodysuits/Summer,S$20.49,https://sg.shein.com/SHEIN-BASICS-4pcs-Set-Casual-Solid-Color-Knit-Crew-Neck-Short-Sleeve-Form-Fitting-Women-Bodysuits-Summer-p-98647508.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,17.9k+ sold,https://sg.shein.com/SHEIN-BASICS-4pcs-Set-Casual-Solid-Color-Knit-Crew-Neck-Short-Sleeve-Form-Fitting-Women-Bodysuits-Summer-p-98647508.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_98647508%7C0-2,https://sg.shein.com/SHEIN-BASICS-4pcs-Set-Casual-Solid-Color-Knit-Crew-Neck-Short-Sleeve-Form-Fitting-Women-Bodysuits-Summer-p-98647508.html,True,"mallCode,pageListType,detailBusinessFrom",False,,98647508,True
390224151,3,1,3,"Women's New Summer Casual Round Neck Short Sleeve T-Shirt, Minimalist Versatile Palm Tree Slogan Print, Suitable For Daily Wear. Graphic Tee, Women's White Top, Black Top, Pink Top, Vacation Outfit.",S$6.99,https://sg.shein.com/Women-s-New-Summer-Casual-Round-Neck-Short-Sleeve-T-Shirt-Minimalist-Versatile-Palm-Tree-Slogan-Print-Suitable-For-Daily-Wear-Graphic-Tee-Women-s-White-Top-Black-Top-Pink-Top-Vacation-Outfit-p-390224151.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,8.5k+ sold,https://sg.shein.com/Women-s-New-Summer-Casual-Round-Neck-Short-Sleeve-T-Shirt-Minimalist-Versatile-Palm-Tree-Slogan-Print-Suitable-For-Daily-Wear-Graphic-Tee-Women-s-White-Top-Black-Top-Pink-Top-Vacation-Outfit-p-390224151.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_390224151%7C0-2,https://sg.shein.com/Women-s-New-Summer-Casual-Round-Neck-Short-Sleeve-T-Shirt-Minimalist-Versatile-Palm-Tree-Slogan-Print-Suitable-For-Daily-Wear-Graphic-Tee-Women-s-White-Top-Black-Top-Pink-Top-Vacation-Outfit-p-390224151.html,True,"mallCode,pageListType,detailBusinessFrom",False,,390224151,True
43171095,3,1,3,SHEIN PETITE Women's Casual Solid Color Straight Pants Fall Cloth For Women,S$17.99,https://sg.shein.com/SHEIN-PETITE-Women-s-Casual-Solid-Color-Straight-Pants-Fall-Cloth-For-Women-p-43171095.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,1.3k+ sold,https://sg.shein.com/SHEIN-PETITE-Women-s-Casual-Solid-Color-Straight-Pants-Fall-Cloth-For-Women-p-43171095.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_43171095%7C0-2,https://sg.shein.com/SHEIN-PETITE-Women-s-Casual-Solid-Color-Straight-Pants-Fall-Cloth-For-Women-p-43171095.html,True,"mallCode,pageListType,detailBusinessFrom",False,,43171095,True
65829215,3,1,3,Resyla Women Solid Color Round Neck Short Sleeve Pleated Casual Versatile T-Shirt,S$14.49,https://sg.shein.com/Resyla-Women-Solid-Color-Round-Neck-Short-Sleeve-Pleated-Casual-Versatile-T-Shirt-p-65829215.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,3.1k+ sold,https://sg.shein.com/Resyla-Women-Solid-Color-Round-Neck-Short-Sleeve-Pleated-Casual-Versatile-T-Shirt-p-65829215.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_65829215%7C0-2,https://sg.shein.com/Resyla-Women-Solid-Color-Round-Neck-Short-Sleeve-Pleated-Casual-Versatile-T-Shirt-p-65829215.html,True,"mallCode,pageListType,detailBusinessFrom",False,,65829215,True
43400974,3,2,"3,7",DAZY 1pc Women Solid Color Crewneck Ribbed Slim Fit Casual Tank Top,S$8.49,https://sg.shein.com/DAZY-1pc-Women-Solid-Color-Crewneck-Ribbed-Slim-Fit-Casual-Tank-Top-p-43400974.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,17.5k+ sold,https://sg.shein.com/DAZY-1pc-Women-Solid-Color-Crewneck-Ribbed-Slim-Fit-Casual-Tank-Top-p-43400974.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_43400974%7C0-2,https://sg.shein.com/DAZY-1pc-Women-Solid-Color-Crewneck-Ribbed-Slim-Fit-Casual-Tank-Top-p-43400974.html,True,"mallCode,pageListType,detailBusinessFrom",False,,43400974,True
393397281,3,2,"3,5","Women's High Waist Slim Fit Elegant Minimalist Office Pants, Women Apparel, Women's Bottoms Black Spring",S$11.99,https://sg.shein.com/Women-s-High-Waist-Slim-Fit-Elegant-Minimalist-Office-Pants-Women-Apparel-Women-s-Bottoms-Black-Spring-p-393397281.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,7k+ sold,https://sg.shein.com/Women-s-High-Waist-Slim-Fit-Elegant-Minimalist-Office-Pants-Women-Apparel-Women-s-Bottoms-Black-Spring-p-393397281.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_393397281%7C0-2,https://sg.shein.com/Women-s-High-Waist-Slim-Fit-Elegant-Minimalist-Office-Pants-Women-Apparel-Women-s-Bottoms-Black-Spring-p-393397281.html,True,"mallCode,pageListType,detailBusinessFrom",False,,393397281,True
35988244,3,1,3,DAZY Women's Solid Color Casual Elasticated Drawstring Shorts For Daily Wear Summer Sweater Shorts,S$1.69,https://sg.shein.com/DAZY-Women-s-Solid-Color-Casual-Elasticated-Drawstring-Shorts-For-Daily-Wear-Summer-Sweater-Shorts-p-35988244.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,,,,SAVE S$1.69,https://sg.shein.com/DAZY-Women-s-Solid-Color-Casual-Elasticated-Drawstring-Shorts-For-Daily-Wear-Summer-Sweater-Shorts-p-35988244.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_35988244%7C0-2,https://sg.shein.com/DAZY-Women-s-Solid-Color-Casual-Elasticated-Drawstring-Shorts-For-Daily-Wear-Summer-Sweater-Shorts-p-35988244.html,True,"mallCode,pageListType,detailBusinessFrom",False,,35988244,True
466749378,3,1,3,"Grey Crew Neck Short Sleeve T-Shirt For Women, Summer New Vintage American Style New York Letter Print Slim Fit Cropped Casual Top",S$3.85,https://sg.shein.com/Grey-Crew-Neck-Short-Sleeve-T-Shirt-For-Women-Summer-New-Vintage-American-Style-New-York-Letter-Print-Slim-Fit-Cropped-Casual-Top-p-466749378.html,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-06-02T16:22:59+08:00,,-14%,,,,https://sg.shein.com/Grey-Crew-Neck-Short-Sleeve-T-Shirt-For-Women-Summer-New-Vintage-American-Style-New-York-Letter-Print-Slim-Fit-Cropped-Casual-Top-p-466749378.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_466749378%7C0-2,https://sg.shein.com/Grey-Crew-Neck-Short-Sleeve-T-Shirt-For-Women-Summer-New-Vintage-American-Style-New-York-Letter-Print-Slim-Fit-Cropped-Casual-Top-p-466749378.html,True,"mallCode,pageListType,detailBusinessFrom",False,,466749378,True
