title,price,product_url,image_url,crawl_time
"Delicate Japanese Style White Asymmetrical Shoulder Star & Letter Print Short Sleeve T-Shirt, Pleated Slimming Top For Women; Korean Loose Fit Asymmetrical Shoulder Star Print T-Shirt, Versatile Layering Tee For Spring/Autumn, Indie Aesthetic Casual Summer",S$5.99,https://sg.shein.com/Delicate-Japanese-Style-White-Asymmetrical-Shoulder-Star-Letter-Print-Short-Sleeve-T-Shirt-Pleated-Slimming-Top-For-Women-Korean-Loose-Fit-Asymmetrical-Shoulder-Star-Print-T-Shirt-Versatile-Layering-Tee-For-Spring-Autumn-Indie-Aesthetic-Casual-Summer-p-435480727.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_435480727%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN Women's Outdoor Tops, Summer New Arrival, Patterned Design, Multicolor Striped, White, Navy, Outdoor Wear, Fitted Ruched Waist T-Shirt, Women's T-Shirt",S$6.49,https://sg.shein.com/SHEIN-Women-s-Outdoor-Tops-Summer-New-Arrival-Patterned-Design-Multicolor-Striped-White-Navy-Outdoor-Wear-Fitted-Ruched-Waist-T-Shirt-Women-s-T-Shirt-p-313145818.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_313145818%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN EZwear Casual Minimalist All-Over Print Off Shoulder Loose Short Sleeve T-Shirt For Women,Summer Top",S$7.99,https://sg.shein.com/SHEIN-EZwear-Casual-Minimalist-All-Over-Print-Off-Shoulder-Loose-Short-Sleeve-T-Shirt-For-Women-Summer-Top-p-460238513.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_460238513%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"ROMWE Avant Women's Lace Hollow-Out Spaghetti Strap Patchwork Cotton Linen Blend Mini Dress, Sexy Strapless Design, Spring/Summer",S$21.67,https://sg.shein.com/ROMWE-Avant-Women-s-Lace-Hollow-Out-Spaghetti-Strap-Patchwork-Cotton-Linen-Blend-Mini-Dress-Sexy-Strapless-Design-Spring-Summer-p-473691500.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_473691500%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Resyla 3pcs/Set Women Versatile Casual Minimalist Summer Short Sleeve T-Shirt Set,S$13.99,https://sg.shein.com/Resyla-3pcs-Set-Women-Versatile-Casual-Minimalist-Summer-Short-Sleeve-T-Shirt-Set-p-64603795.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_64603795%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Women's Casual Floral & Slogan Print T-Shirt, Summer",S$7.49,https://sg.shein.com/Women-s-Casual-Floral-Slogan-Print-T-Shirt-Summer-p-309771558.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_309771558%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN EZwear Women's Black Woven Smock Blouse, Summer New Arrival Blouse Blouse Tops Casual Modern Blouse Blouse For Women,Summer Top Blouse For Teens Latest Tops For Women New Arrivals Elegant Top For Woman Blouse For Women Casual Puff Blouse Blouses Long Blouses For Women Pinterest Outfit Woman Clothes Puff Top For Women",S$1.30,https://sg.shein.com/SHEIN-EZwear-Women-s-Black-Woven-Smock-Blouse-Summer-New-Arrival-Blouse-Blouse-Tops-Casual-Modern-Blouse-Blouse-For-Women-Summer-Top-Blouse-For-Teens-Latest-Tops-For-Women-New-Arrivals-Elegant-Top-For-Woman-Blouse-For-Women-Casual-Puff-Blouse-Blouses-Long-Blouses-For-Women-Pinterest-Outfit-Woman-Clothes-Puff-Top-For-Women-p-428253213.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_428253213%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Elegant Women's Chinese Collar Short Sleeve Apricot Blouse Top, Casual Summer Holiday Solid Color Rib Knit College Beach Office Navy",S$14.49,https://sg.shein.com/Elegant-Women-s-Chinese-Collar-Short-Sleeve-Apricot-Blouse-Top-Casual-Summer-Holiday-Solid-Color-Rib-Knit-College-Beach-Office-Navy-p-472914755.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_472914755%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
SHEIN Women's Solid Color Polo Collar Fitted Short Sleeve T-Shirt,S$7.49,https://sg.shein.com/SHEIN-Women-s-Solid-Color-Polo-Collar-Fitted-Short-Sleeve-T-Shirt-p-417031000.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_417031000%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Pure Lace Halter Neck Camisole, Sheer Mesh Patchwork, Sweet & Cool Niche Design Top Casual Black Summer",S$1.66,https://sg.shein.com/Pure-Lace-Halter-Neck-Camisole-Sheer-Mesh-Patchwork-Sweet-Cool-Niche-Design-Top-Casual-Black-Summer-p-430573958.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_430573958%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Pariaura Women's Floral Print Ruffle Hem Short Sleeve Vacation Fashion Blouse,S$11.99,https://sg.shein.com/Pariaura-Women-s-Floral-Print-Ruffle-Hem-Short-Sleeve-Vacation-Fashion-Blouse-p-100167766.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_100167766%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"INAWLY Women's Solid Color Crewneck Casual Raglan Short Sleeve Top And Shorts Set, Summer",S$15.99,https://sg.shein.com/INAWLY-Women-s-Solid-Color-Crewneck-Casual-Raglan-Short-Sleeve-Top-And-Shorts-Set-Summer-p-75778134.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_75778134%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN Cute Lace Trim Short Sleeve T-Shirt, Women's Summer New Slim Fit 3-Button Half-Sleeve Top",S$8.99,https://sg.shein.com/SHEIN-Cute-Lace-Trim-Short-Sleeve-T-Shirt-Women-s-Summer-New-Slim-Fit-3-Button-Half-Sleeve-Top-p-70030425.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_70030425%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
INAWLY Women's Fashion Color Block Button Front Short Sleeve T-Shirt Jersey,S$10.49,https://sg.shein.com/INAWLY-Women-s-Fashion-Color-Block-Button-Front-Short-Sleeve-T-Shirt-Jersey-p-415494283.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_415494283%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Women's Summer Round Neck Sleeveless Casual Loose Top And High Waist Loose Wide Leg Pants Set Elegant,S$20.99,https://sg.shein.com/Women-s-Summer-Round-Neck-Sleeveless-Casual-Loose-Top-And-High-Waist-Loose-Wide-Leg-Pants-Set-Elegant-p-430294006.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_430294006%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Franclia Geometric Maze Print Round Neck Puff Sleeve T-Shirt, Women's Fashionable And Elegant Summer Casual Top, Summer Must-Have, Graceful Leisure Print Round Neck Knit Minimalist Short Sleeve, Suitable For Daily, Outdoor, And Holiday Occasions",S$9.49,https://sg.shein.com/Franclia-Geometric-Maze-Print-Round-Neck-Puff-Sleeve-T-Shirt-Women-s-Fashionable-And-Elegant-Summer-Casual-Top-Summer-Must-Have-Graceful-Leisure-Print-Round-Neck-Knit-Minimalist-Short-Sleeve-Suitable-For-Daily-Outdoor-And-Holiday-Occasions-p-459959674.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_459959674%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN LUNE Women's Casual Elegant Cap Sleeve Loose Blouse, Minimalist Design Suitable For Summer, Front Button Closure, Ditsy Floral, Vintage Flower Pattern Floral Blouse Women Casual Tops Women Summer Summer Floral Tops Chic Blouses For Women",S$6.99,https://sg.shein.com/SHEIN-LUNE-Women-s-Casual-Elegant-Cap-Sleeve-Loose-Blouse-Minimalist-Design-Suitable-For-Summer-Front-Button-Closure-Ditsy-Floral-Vintage-Flower-Pattern-Floral-Blouse-Women-Casual-Tops-Women-Summer-Summer-Floral-Tops-Chic-Blouses-For-Women-p-132670420.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_132670420%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Sunnyshic Women's Textured Striped Off Shoulder Asymmetric Design Slimming Waist Sexy Asymmetrical Shoulder Sweet Vacation Style T-Shirt,S$7.49,https://sg.shein.com/Sunnyshic-Women-s-Textured-Striped-Off-Shoulder-Asymmetric-Design-Slimming-Waist-Sexy-Asymmetrical-Shoulder-Sweet-Vacation-Style-T-Shirt-p-420937384.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_420937384%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Elenzga Women's Elegant Fashion Commute Charm Casual Comfortable Holiday Ruffled Short Sleeve V-Neck Ruched Lace Trim Print Blouse (Random Print),S$1.43,https://sg.shein.com/Elenzga-Women-s-Elegant-Fashion-Commute-Charm-Casual-Comfortable-Holiday-Ruffled-Short-Sleeve-V-Neck-Ruched-Lace-Trim-Print-Blouse-Random-Print-p-60383006.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_60383006%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Elamini Women's Spring & Summer Casual Vacation Style Ruffled Layered Chiffon Polka Dot Print Waist Tie Shirt, Flattering Fit, Suitable For Beach",S$13.99,https://sg.shein.com/Elamini-Women-s-Spring-Summer-Casual-Vacation-Style-Ruffled-Layered-Chiffon-Polka-Dot-Print-Waist-Tie-Shirt-Flattering-Fit-Suitable-For-Beach-p-367581879.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_367581879%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Loose Batwing Sleeve Flattering Casual Linen Shirt Spring,S$9.56,https://sg.shein.com/Loose-Batwing-Sleeve-Flattering-Casual-Linen-Shirt-Spring-p-304274062.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_304274062%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Resyla Women's T-Shirt / Bestselling Pink Faux Denim Digital Print, Y2K Style / Faux Pocket Design / Fashionable Round Neck Short Sleeve Sexy High-Waisted T-Shirt, New Women's T-Shirt For Summer 2026, A Gift For Sisters, A Gift For Mom, A Mother's Day Gift, A Casual, Simple And Stylish Top.",S$6.49,https://sg.shein.com/Resyla-Women-s-T-Shirt-Bestselling-Pink-Faux-Denim-Digital-Print-Y2K-Style-Faux-Pocket-Design-Fashionable-Round-Neck-Short-Sleeve-Sexy-High-Waisted-T-Shirt-New-Women-s-T-Shirt-For-Summer-2026-A-Gift-For-Sisters-A-Gift-For-Mom-A-Mother-s-Day-Gift-A-Casual-Simple-And-Stylish-Top-p-452461259.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_452461259%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Women's Summer Camisole, Women's Plaid Camisole Top For Vacation, Graduation, Wedding, Back To School, Retro Vibe, Party, Lunch, Cute Casual Summer, Sweet Romantic Country Style, Textured, Loose Comfortable, Loose Hem Camisole",S$10.99,https://sg.shein.com/Women-s-Summer-Camisole-Women-s-Plaid-Camisole-Top-For-Vacation-Graduation-Wedding-Back-To-School-Retro-Vibe-Party-Lunch-Cute-Casual-Summer-Sweet-Romantic-Country-Style-Textured-Loose-Comfortable-Loose-Hem-Camisole-p-441162412.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_441162412%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
SHEIN New Style Sweet Turndown Collar Loose Fashion Women Shirt,S$12.49,https://sg.shein.com/SHEIN-New-Style-Sweet-Turndown-Collar-Loose-Fashion-Women-Shirt-p-326207091.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_326207091%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
EMERY ROSE Women's Short Sleeve T-Shirt With Special Lace Trim,S$1.17,https://sg.shein.com/EMERY-ROSE-Women-s-Short-Sleeve-T-Shirt-With-Special-Lace-Trim-p-435719715.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_435719715%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN LUNE Shirred Waist Wide Leg Pants,Teacher Outfits For Women",S$10.49,https://sg.shein.com/SHEIN-LUNE-Shirred-Waist-Wide-Leg-Pants-Teacher-Outfits-For-Women-p-10887023.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_10887023%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Women's Casual Floral Printed Hollow-Out Knit Tops For Holiday Summer Vacation,S$14.16,https://sg.shein.com/Women-s-Casual-Floral-Printed-Hollow-Out-Knit-Tops-For-Holiday-Summer-Vacation-p-63498145.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_63498145%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"2026 Summer New Pure Desire White Lace Camisole Top, Girlish Chic Fitted Ribbed Knit Cami Layering Piece, Back To School Music Festival Sweater Set, Sweet Sexy Vibe Outfit, Valentine's Day Date Look",S$28.99,https://sg.shein.com/2026-Summer-New-Pure-Desire-White-Lace-Camisole-Top-Girlish-Chic-Fitted-Ribbed-Knit-Cami-Layering-Piece-Back-To-School-Music-Festival-Sweater-Set-Sweet-Sexy-Vibe-Outfit-Valentine-s-Day-Date-Look-p-451443389.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_451443389%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Resyla Lace Trim Camisole Dress Cover Up, Long Sleeve Knit Shrug Lightweight Summer Sun Protection Top For Women",S$8.49,https://sg.shein.com/Resyla-Lace-Trim-Camisole-Dress-Cover-Up-Long-Sleeve-Knit-Shrug-Lightweight-Summer-Sun-Protection-Top-For-Women-p-423731457.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_423731457%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Franclia Women's Casual Versatile Colorful Shell Embroidered Floral Print Round Neck Short Sleeve T-Shirt,S$1.08,https://sg.shein.com/Franclia-Women-s-Casual-Versatile-Colorful-Shell-Embroidered-Floral-Print-Round-Neck-Short-Sleeve-T-Shirt-p-426950285.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_426950285%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Women's Loose Fit Round Neck Fashionable Versatile Tie-Dye Printed Short Sleeve T-Shirt, American Retro Style, Spring/Summer Casual Black",S$6.99,https://sg.shein.com/Women-s-Loose-Fit-Round-Neck-Fashionable-Versatile-Tie-Dye-Printed-Short-Sleeve-T-Shirt-American-Retro-Style-Spring-Summer-Casual-Black-p-436417412.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_436417412%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN EZwear Women's Casual Holiday Multi-Layer Cake Hem Skirt, Suitable For Summer White Tiered Skirt Long White Skirt Drawstring Skirt Summer Skirt Chic Dress",S$13.99,https://sg.shein.com/SHEIN-EZwear-Women-s-Casual-Holiday-Multi-Layer-Cake-Hem-Skirt-Suitable-For-Summer-White-Tiered-Skirt-Long-White-Skirt-Drawstring-Skirt-Summer-Skirt-Chic-Dress-p-107748845.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_107748845%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"SHEIN Plus Size Top,Flowers Patten,Casual Outfit For Women,Casual Tank Top,Graphic Tee,Summer Clothes,Women's Beach Top Summer,Beach Outfit,Beach T-Shirt,Women T-Shirt,Gift For Sister,Y2k Top",S$7.49,https://sg.shein.com/SHEIN-Plus-Size-Top-Flowers-Patten-Casual-Outfit-For-Women-Casual-Tank-Top-Graphic-Tee-Summer-Clothes-Women-s-Beach-Top-Summer-Beach-Outfit-Beach-T-Shirt-Women-T-Shirt-Gift-For-Sister-Y2k-Top-p-450485113.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_450485113%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Franclia French Retro Style Cream Polka Dot V-Neck Waist Cinched Flared Cami Dress, Summer Elegant Gentle Polka Dot Waist Slimming Mid-Length Cami Dress, Ins Super Popular French Vacation Style Polka Dot Waist Cinched Flared Cami Dress, Y2K Sweet Girl Gentle Polka Dot V-Neck Slimming Mid-Length Cami Dress, Korean Mature Style Polka Dot Waist Cinched Elegant Versatile Cami Dress, American Vintage Style Cream Polka Dot Waist Slimming French Cami Dress",S$21.49,https://sg.shein.com/Franclia-French-Retro-Style-Cream-Polka-Dot-V-Neck-Waist-Cinched-Flared-Cami-Dress-Summer-Elegant-Gentle-Polka-Dot-Waist-Slimming-Mid-Length-Cami-Dress-Ins-Super-Popular-French-Vacation-Style-Polka-Dot-Waist-Cinched-Flared-Cami-Dress-Y2K-Sweet-Girl-Gentle-Polka-Dot-V-Neck-Slimming-Mid-Length-Cami-Dress-Korean-Mature-Style-Polka-Dot-Waist-Cinched-Elegant-Versatile-Cami-Dress-American-Vintage-Style-Cream-Polka-Dot-Waist-Slimming-French-Cami-Dress-p-454599112.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_454599112%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
SHEIN ICON Halloween Women's Halter Backless Black Babydoll Tank Top Backless Halter Top Peplum Top Women Halter Tops For Women,S$10.99,https://sg.shein.com/SHEIN-ICON-Halloween-Women-s-Halter-Backless-Black-Babydoll-Tank-Top-Backless-Halter-Top-Peplum-Top-Women-Halter-Tops-For-Women-p-209194288.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_209194288%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Soft Knit Short Sleeve Sweater, Minimalist Elegant Slimming Blouse. Ice Silk Knit Fabric, Breathable And Skin-Friendly. Classic Round Neck Design, Versatile For Spring/Summer Casual, Commute, Leisure, Dating, Party And Holidays.",S$12.49,https://sg.shein.com/Soft-Knit-Short-Sleeve-Sweater-Minimalist-Elegant-Slimming-Blouse-Ice-Silk-Knit-Fabric-Breathable-And-Skin-Friendly-Classic-Round-Neck-Design-Versatile-For-Spring-Summer-Casual-Commute-Leisure-Dating-Party-And-Holidays-p-437515614.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_437515614%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Women's Summer New Casual Slim Fit Round Neck Short Sleeve T-Shirt, Fashionable And Versatile, Comfortable For Daily Casual Wear. White",S$2.42,https://sg.shein.com/Women-s-Summer-New-Casual-Slim-Fit-Round-Neck-Short-Sleeve-T-Shirt-Fashionable-And-Versatile-Comfortable-For-Daily-Casual-Wear-White-p-454486752.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_454486752%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Women's Casual Mid-Sleeve T-Shirt, Solid Color Round Neck T-Shirt, Ladies Top, Premium Crafted Neckline Spring Black",S$6.30,https://sg.shein.com/Women-s-Casual-Mid-Sleeve-T-Shirt-Solid-Color-Round-Neck-T-Shirt-Ladies-Top-Premium-Crafted-Neckline-Spring-Black-p-433686482.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_433686482%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Easelle Coffee Brown Polka Dot Mesh Skirt, Midi Skirt, Brown Mesh, Retro Casual Style, 2025 Autumn/Winter.",S$9.99,https://sg.shein.com/Easelle-Coffee-Brown-Polka-Dot-Mesh-Skirt-Midi-Skirt-Brown-Mesh-Retro-Casual-Style-2025-Autumn-Winter-p-208967671.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_208967671%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"NOU Women's Mid-Length Dress With Oversized Boat Neck Design To Flatter The Neckline, Waist-Cinching Silhouette To Accentuate The S-Curve, Ruched Waist With Tie Sash For Added Dimension, Stretchy Fabric For Comfortable And Non-Restrictive Wear, Suitable For Work, Commute, Office, Formal Occasions, Weddings, Parties In Spring/Autumn",S$11.49,https://sg.shein.com/NOU-Women-s-Mid-Length-Dress-With-Oversized-Boat-Neck-Design-To-Flatter-The-Neckline-Waist-Cinching-Silhouette-To-Accentuate-The-S-Curve-Ruched-Waist-With-Tie-Sash-For-Added-Dimension-Stretchy-Fabric-For-Comfortable-And-Non-Restrictive-Wear-Suitable-For-Work-Commute-Office-Formal-Occasions-Weddings-Parties-In-Spring-Autumn-p-423189130.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_423189130%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Korean Fashion Women's Blazer Jacket, New Summer Casual Short Sleeve Suit Top Black",S$0.98,https://sg.shein.com/Korean-Fashion-Women-s-Blazer-Jacket-New-Summer-Casual-Short-Sleeve-Suit-Top-Black-p-405728049.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_405728049%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Franclia New Arrival, Best Seller: Specially Printed Fabric, Regular Fit, Women's Slim-Fit Maxi Dress With Spaghetti Straps",S$9.99,https://sg.shein.com/Franclia-New-Arrival-Best-Seller-Specially-Printed-Fabric-Regular-Fit-Women-s-Slim-Fit-Maxi-Dress-With-Spaghetti-Straps-p-457507860.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_457507860%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
SHEIN Women's Summer Polka Dot Print Ruched Off-Shoulder T-Shirt,S$6.99,https://sg.shein.com/SHEIN-Women-s-Summer-Polka-Dot-Print-Ruched-Off-Shoulder-T-Shirt-p-451029055.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_451029055%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
Rovax Fitted Short Solid Color Asymmetric Collar Summer Short Sleeve T-Shirt,S$4.99,https://sg.shein.com/Rovax-Fitted-Short-Solid-Color-Asymmetric-Collar-Summer-Short-Sleeve-T-Shirt-p-446943562.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_446943562%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Franclia Women's Contrast Stripe Knit Round Neck Short Sleeve Top, New Drop Shoulder Colorblock Striped Short Sleeve T-Shirt, Minimalist Versatile,Spring/Summer Clothing, Women's Tops Women's Short Sleeve Tops Women's Tops For Summer, Blouse For Women Casual Modern Modern Tops For Women Graphic Tops",S$7.99,https://sg.shein.com/Franclia-Women-s-Contrast-Stripe-Knit-Round-Neck-Short-Sleeve-Top-New-Drop-Shoulder-Colorblock-Striped-Short-Sleeve-T-Shirt-Minimalist-Versatile-Spring-Summer-Clothing-Women-s-Tops-Women-s-Short-Sleeve-Tops-Women-s-Tops-For-Summer-Blouse-For-Women-Casual-Modern-Modern-Tops-For-Women-Graphic-Tops-p-427624096.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_427624096%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"INAWLY Solva Women's Solid Color All-Match Versatile Round Neck Casual Dress, Suitable For Daily Office Wear",S$7.99,https://sg.shein.com/INAWLY-Solva-Women-s-Solid-Color-All-Match-Versatile-Round-Neck-Casual-Dress-Suitable-For-Daily-Office-Wear-p-470394002.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_470394002%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"2025 Autumn/Winter Relaxed High Waist Casual Straight Leg Trousers, Versatile Minimalist Style Suitable For Work And Daily Wear Black Summer",S$12.49,https://sg.shein.com/2025-Autumn-Winter-Relaxed-High-Waist-Casual-Straight-Leg-Trousers-Versatile-Minimalist-Style-Suitable-For-Work-And-Daily-Wear-Black-Summer-p-341702486.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_341702486%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
"Fashionable & Elegant Loose Knit Shawl Cardigan, Women, Relaxed Fit, Lightweight, Highly Versatile, Suitable For Casual Outings, Leisure Travel, Beach - Spring & Summer",S$11.99,https://sg.shein.com/Fashionable-Elegant-Loose-Knit-Shawl-Cardigan-Women-Relaxed-Fit-Lightweight-Highly-Versatile-Suitable-For-Casual-Outings-Leisure-Travel-Beach-Spring-Summer-p-102575501.html?mallCode=1&pageListType=4&detailBusinessFrom=0-1_102575501%7C0-2,https://sc.ltwebstatic.com/she_dist/images/bg-grey-solid-color-fc04c1310d.png,2026-05-29T10:52:05+08:00
